alpha_rad,mach,CN,CA,CM,CMQ,CNR,CLP,CNB,CYB
-1.658063,3.0000,-21.138000,5.587000,0.136100,-0.047040,-0.009440,-9.204000,-0.770055,-31.352251
-1.570796,0.3000,-3.289000,7.417000,-0.000000,-0.053790,-0.114800,-8.688000,131.436518,-28.418707
-1.570796,0.5000,-3.274000,7.599000,-0.000000,-0.057410,-0.117600,-8.899000,145.302097,-30.412600
-1.570796,0.7000,-3.270000,7.907000,-0.000000,-0.065330,-0.122300,-9.258000,153.724576,-34.411845
-1.570796,0.9000,-3.270000,7.760000,-0.000000,-0.088590,-0.120100,-9.086000,154.182943,-35.987479
-1.570796,1.1000,-27.551000,8.766000,0.046100,-0.103800,-0.120100,-9.086000,-3.701307,-45.567333
-1.570796,1.3000,-25.689000,9.356000,0.024900,-0.089810,-0.120100,-9.086000,-4.089200,-44.358392
-1.570796,1.6000,-23.620000,8.583000,0.011200,-0.077000,-0.120100,-9.086000,-2.987402,-40.863350
-1.570796,2.0000,-22.430000,6.929000,0.013100,-0.064130,-0.120100,-9.086000,-1.967537,-39.413767
-1.570796,2.5000,-21.334000,5.526000,0.016000,-0.054150,-0.120100,-9.086000,-1.218681,-36.400009
-1.570796,3.0000,-20.947000,4.558000,0.019100,-0.047040,-0.120100,-9.086000,-0.770055,-34.681135
-1.483530,0.3000,-2.692000,5.122000,-0.000000,-0.053790,-0.336500,-8.452000,2152.602436,-28.659349
-1.483530,0.5000,-2.677000,5.127000,-0.000000,-0.057410,-0.344700,-8.658000,2356.575411,-30.670431
-1.483530,0.7000,-2.676000,5.083000,-0.000000,-0.065330,-0.358600,-9.007000,2460.853730,-34.681135
-1.483530,0.9000,-2.703000,4.801000,-0.000000,-0.088590,-0.352000,-8.840000,2273.496531,-36.577626
-1.483530,1.1000,-26.921000,7.081000,0.002500,-0.103800,-0.352000,-8.840000,-3.701307,-45.372528
-1.483530,1.3000,-25.049000,7.609000,-0.018400,-0.089810,-0.352000,-8.840000,-4.089200,-44.008888
-1.483530,1.6000,-23.079000,6.984000,-0.033200,-0.077000,-0.352000,-8.840000,-2.987402,-40.823243
-1.483530,2.0000,-22.093000,5.220000,0.007600,-0.064130,-0.352000,-8.840000,-1.967537,-41.705598
