time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,elevator,aileron,rudder,throttle,elevator_cmd,aileron_cmd,rudder_cmd,throttle_cmd,tvc_pitch,tvc_yaw,alpha,beta,mach,airspeed,altitude,mass,thrust,pitch_sp,roll_sp,heading_sp,altitude_sp,speed_sp,qbar,rocket_table_aero_fx,rocket_table_aero_fy,rocket_table_aero_fz,rocket_table_aero_mx,rocket_table_aero_my,rocket_table_aero_mz,tabulated_thrust_fx,tabulated_thrust_fy,tabulated_thrust_fz,tabulated_thrust_mx,tabulated_thrust_my,tabulated_thrust_mz
9.52,60.632804,-91.024556,-2307.2805,7.9610517,-8.9770794,-193.896,-1.20637,1.510387,-1.2076132,1.5931474e-18,-0.0050664894,-0.0028119465,0.023932722,-3.2097186e-20,-0.00013995233,0.99999999,0.023987298,-3.1862949e-20,-0.00014059733,1,0,0,-0.0062032201,-8.6761182e-05,0.58622206,194.22905,2307.2805,59.5,0,1.3962634,0,0,nan,nan,18406.824,-770.2027,0.42499532,43.721824,-5.0073607e-19,0.49143808,-0.15065036,0,0,0,0,0,0
9.56,60.951594,-91.383081,-2315.0191,7.9793405,-8.947702,-192.989,-1.2039287,1.5102095,-1.2051674,1.5755583e-18,-0.0050098651,-0.0028298467,0.024011648,-3.175601e-20,-0.00014086108,1,0.024067167,-3.1511165e-20,-0.00014149233,1,0,0,-0.0062384145,-8.7105356e-05,0.58353878,193.32222,2315.0191,59.5,0,1.3962634,0,0,nan,nan,18221.071,-762.5792,0.42517369,43.701781,-4.9230755e-19,0.36659785,-0.15091375,0,0,0,0,0,0
9.6,61.271114,-91.740434,-2322.7215,7.9975742,-8.9185538,-192.08709,-1.2015317,1.5100317,-1.202766,1.5638696e-18,-0.0049910852,-0.0028480741,0.024090417,-3.1456145e-20,-0.00014176568,1,0.024144968,-3.1277392e-20,-0.00014240371,1,0,0,-0.0062710552,-8.7484786e-05,0.58087015,192.4205,2322.7215,59.5,0,1.3962634,0,0,nan,nan,18037.42,-755.04043,0.42703792,43.551306,-4.8580152e-19,-0.098350067,-0.15589857,0,0,0,0,0,0
9.64,61.591362,-92.096626,-2330.3879,8.0157105,-8.8896315,-191.19021,-1.1991481,1.5098527,-1.2003779,1.5481634e-18,-0.0050287647,-0.0028669975,0.024166993,-3.1183149e-20,-0.00014269153,1,0.024219711,-3.0963269e-20,-0.00014334987,1,0,0,-0.0063033803,-8.7879722e-05,0.57821603,191.52382,2330.3879,59.5,0,1.3962634,0,0,nan,nan,17855.839,-747.58458,0.42933438,43.407641,-4.7811898e-19,-0.5212933,-0.16201283,0,0,0,0,0,0
9.68,61.912334,-92.451665,-2338.0186,8.0337871,-8.860933,-190.29831,-1.1967481,1.5096718,-1.1979735,1.5341271e-18,-0.0051019805,-0.0028865549,0.024241114,-3.0871297e-20,-0.0001436484,1,0.02429238,-3.0682543e-20,-0.00014432774,1,0,0,-0.0063371513,-8.8268425e-05,0.57557625,190.63214,2338.0186,59.5,0,1.3962634,0,0,nan,nan,17676.297,-740.21,0.43092203,43.35989,-4.710249e-19,-0.66076214,-0.16606094,0,0,0,0,0,0
9.72,62.234029,-92.805561,-2345.6136,8.0518734,-8.8324566,-189.41134,-1.1943211,1.5094887,-1.1955419,1.5189068e-18,-0.0051746758,-0.0029064163,0.024313908,-3.0579269e-20,-0.00014462933,1,0.024364755,-3.0378136e-20,-0.00014532081,1,0,0,-0.0063727371,-8.8640488e-05,0.57295066,189.74539,2345.6136,59.5,0,1.3962634,0,0,nan,nan,17498.767,-732.91547,0.43140316,43.410851,-4.6363792e-19,-0.51637863,-0.16698641,0,0,0,0,0,0
9.76,62.556449,-93.158322,-2353.1733,8.0700184,-8.8042007,-188.52923,-1.1918761,1.5093036,-1.1930923,1.5039198e-18,-0.0052215352,-0.0029262533,0.024386814,-3.02884e-20,-0.00014561948,1,0.024438113,-3.0078396e-20,-0.00014631267,1,0,0,-0.0064093015,-8.8999701e-05,0.57033909,188.86352,2353.1733,59.5,0,1.3962634,0,0,nan,nan,17323.218,-725.70007,0.43113158,43.501953,-4.5639481e-19,-0.25493682,-0.16584456,0,0,0,0,0,0
9.8,62.879595,-93.509956,-2360.6978,8.0882267,-8.7761633,-187.65194,-1.1894311,1.5091169,-1.1906426,1.4877647e-18,-0.0052396147,-0.0029459282,0.024460634,-2.9973829e-20,-0.00014660709,1,0.024512634,-2.9755294e-20,-0.00014729641,1,0,0,-0.0064456441,-8.9357903e-05,0.56774141,187.98648,2360.6978,59.5,0,1.3962634,0,0,nan,nan,17149.622,-718.56301,0.43078783,43.566329,-4.4887211e-19,-0.061681718,-0.16457306,0,0,0,0,0,0
9.84,63.203471,-93.860473,-2368.1873,8.1064675,-8.748342,-186.77942,-1.1869997,1.5089289,-1.1882066,1.4704414e-18,-0.005243396,-0.0029655178,0.024535256,-2.9654582e-20,-0.00014758931,1,0.024587621,-2.9408828e-20,-0.00014827589,1,0,0,-0.0064810037,-8.972601e-05,0.56515746,187.11421,2368.1873,59.5,0,1.3962634,0,0,nan,nan,16977.951,-711.5034,0.43089754,43.570093,-4.41076e-19,-0.027424293,-0.16463383,0,0,0,0,0,0
9.88,63.528076,-94.209882,-2375.6419,8.1247013,-8.7207341,-185.91161,-1.1845853,1.5087398,-1.1857875,1.4589936e-18,-0.0052512986,-0.0029852101,0.024609984,-2.936813e-20,-0.00014857135,1,0.024662159,-2.9179873e-20,-0.00014926051,1,0,0,-0.0065153692,-9.0108139e-05,0.5625871,186.24667,2375.6419,59.5,0,1.3962634,0,0,nan,nan,16808.178,-704.52014,0.43158222,43.521775,-4.3511228e-19,-0.1251869,-0.1663325,0,0,0,0,0,0
9.92,63.85341,-94.55819,-2383.062,8.1429038,-8.6933373,-185.04846,-1.1821817,1.5085494,-1.1833793,1.4505449e-18,-0.0052740314,-0.0030051686,0.024684109,-2.9158677e-20,-0.00014956132,1,0.024735699,-2.9010899e-20,-0.00015025843,1,0,0,-0.0065492703,-9.0501212e-05,0.56003017,185.38381,2383.062,59.5,0,1.3962634,0,0,nan,nan,16640.277,-697.61206,0.43261013,43.454665,-4.3009621e-19,-0.26121564,-0.16898721,0,0,0,0,0,0
9.96,64.179471,-94.905406,-2390.4476,8.1610737,-8.6661491,-184.18992,-1.17978,1.5083575,-1.1809729,1.4380338e-18,-0.0053108245,-0.0030254498,0.024757313,-2.8946855e-20,-0.00015056494,1,0.024808258,-2.8760676e-20,-0.00015127249,1,0,0,-0.0065833224,-9.0898673e-05,0.55748654,184.52557,2390.4476,59.5,0,1.3962634,0,0,nan,nan,16474.219,-690.77796,0.43362701,43.400656,-4.2392933e-19,-0.34787675,-0.17159239,0,0,0,0,0,0
10,64.506259,-95.251539,-2397.799,8.1792252,-8.6391676,-183.33595,-1.1773743,1.5081638,-1.1785625,1.421541e-18,-0.0053532248,-0.0030460037,0.025574406,-2.8616121e-20,-0.00015158313,1,0.036050351,-2.8430821e-20,-0.00015230018,1,0,0,-0.0066178575,-9.1295066e-05,0.55495606,183.67191,2397.799,59.5,0,1.2566371,0,0,nan,nan,16309.981,-684.01674,0.43438501,35.784347,-4.1665516e-19,-24.42778,-0.17346168,0,0,0,0,0,0
10.04,64.833299,-95.596596,-2405.1163,8.1656352,-8.612375,-182.48728,-1.1710257,1.5078641,-1.1722014,1.4094784e-18,-0.023527905,-0.00306737,0.033129946,-2.8364392e-20,-0.00015262203,1,0.035318771,-2.8189569e-20,-0.0001533685,1,0,0,-0.0070954707,-9.1673949e-05,0.55243929,182.823,2405.1163,59.5,0,1.2566371,0,0,nan,nan,16147.576,-677.22288,0.44324696,-19.996435,-4.1027176e-19,-210.05188,-0.19188755,0,0,0,0,0,0
10.08,65.159579,-95.940585,-2412.3997,8.1529599,-8.585784,-181.64319,-1.1520666,1.5072089,-1.1532043,1.3568767e-18,-0.043116836,-0.003092336,0.034329617,-2.7676421e-20,-0.0001537621,1,0.034487667,-2.7137534e-20,-0.0001546168,1,0,0,-0.0084470036,-9.1914034e-05,0.5499358,181.9787,2412.3997,59.5,0,1.2566371,0,0,nan,nan,15986.962,-670.29545,0.46275259,27.394628,-3.9134759e-19,-86.097696,-0.22814781,0,0,0,0,0,0
10.12,65.486093,-96.283514,-2419.6494,8.1817687,-8.559411,-180.80266,-1.1275009,1.506348,-1.1285881,1.3667733e-18,-0.042676388,-0.0031202853,0.034456411,-2.7256967e-20,-0.00015506544,1,0.034640947,-2.7335466e-20,-0.00015601427,1,0,0,-0.0099977444,-9.1865044e-05,0.5474446,181.13869,2419.6494,59.5,0,1.2566371,0,0,nan,nan,15828.065,-663.3963,0.47158139,95.327936,-3.9095966e-19,97.092616,-0.23241781,0,0,0,0,0,0
10.16,65.814526,-96.625393,-2426.8656,8.2472212,-8.5332552,-179.96559,-1.1089238,1.5056224,-1.1099719,1.3317067e-18,-0.024582015,-0.0031455708,0.035058684,-2.6896002e-20,-0.00015639528,1,0.035687089,-2.6634134e-20,-0.00015727854,1,0,0,-0.010954573,-9.1577618e-05,0.5449653,180.30282,2426.8656,59.5,0,1.2566371,0,0,nan,nan,15670.845,-656.70992,0.45747371,130.95421,-3.7825054e-19,190.15236,-0.18162386,0,0,0,0,0,0
10.2,66.145846,-96.96623,-2434.0484,8.3214678,-8.5073128,-179.1326,-1.1022165,1.5052608,-1.1032503,1.3349246e-18,-0.0026439085,-0.0031629757,0.036141739,-2.6760794e-20,-0.00015749662,1,0.036954095,-2.6698492e-20,-0.00015814878,1,0,0,-0.011011624,-9.1349239e-05,0.54249827,179.47123,2434.0484,59.5,0,1.2566371,0,0,nan,nan,15515.31,-650.30294,0.43049759,121.07082,-3.7700184e-19,158.17231,-0.10782503,0,0,0,0,0,0
10.24,66.479876,-97.306033,-2441.198,8.3786477,-8.4815751,-178.30432,-1.1056203,1.5052315,-1.1066615,1.3289044e-18,0.010482619,-0.0031729547,0.03719236,-2.6616663e-20,-0.0001582366,1,0.03780695,-2.6578089e-20,-0.00015864773,1,0,0,-0.010419199,-9.1526668e-05,0.54004406,178.64409,2441.198,59.5,0,1.2566371,0,0,nan,nan,15361.473,-644.11258,0.4122571,83.02677,-3.7352102e-19,50.832768,-0.06722443,0,0,0,0,0,0
10.28,66.815684,-97.64481,-2448.3145,8.4089832,-8.4560257,-177.48098,-1.1127151,1.5053212,-1.1137715,1.3168293e-18,0.010220995,-0.0031817147,0.03778109,-2.6451881e-20,-0.0001587441,1,0.037999951,-2.6336585e-20,-0.00015908573,1,0,0,-0.0097040924,-9.224791e-05,0.53760266,177.82139,2448.3145,59.5,0,1.2566371,0,0,nan,nan,15209.32,-638.01479,0.41718541,44.787923,-3.6843922e-19,-54.31514,-0.092289469,0,0,0,0,0,0
10.32,67.152287,-97.982568,-2455.3981,8.4195994,-8.4306488,-176.66232,-1.1168673,1.5053127,-1.1179327,1.2961566e-18,0.00032760751,-0.0031967458,0.037821434,-2.6123351e-20,-0.00015933065,1,0.037703559,-2.5923132e-20,-0.00015983729,1,0,0,-0.0093144882,-9.3334535e-05,0.5351737,177.00301,2455.3981,59.5,0,1.2566371,0,0,nan,nan,15058.812,-631.90694,0.44266443,26.574548,-3.6083073e-19,-102.54751,-0.16922182,0,0,0,0,0,0
10.36,67.48918,-98.319314,-2462.4491,8.4260027,-8.4054395,-175.8479,-1.1147567,1.505102,-1.1158174,1.2856285e-18,-0.011431544,-0.003221755,0.037534527,-2.5879456e-20,-0.00016027644,1,0.037297622,-2.5712569e-20,-0.00016108775,1,0,0,-0.0094057045,-9.4402136e-05,0.53275673,176.1888,2462.4491,59.5,0,1.2566371,0,0,nan,nan,14909.909,-625.75522,0.47268078,32.372841,-3.5585072e-19,-84.476541,-0.25119347,0,0,0,0,0,0
10.4,67.826472,-98.655056,-2469.4677,8.4416112,-8.3804048,-175.03734,-1.1072948,1.5047138,-1.1083393,1.2769548e-18,-0.018469748,-0.0032545128,0.037250193,-2.5657738e-20,-0.00016164943,1,0.037113283,-2.5539097e-20,-0.00016272564,1,0,0,-0.0098401238,-9.5097099e-05,0.53035141,175.37865,2469.4677,59.5,0,1.2566371,0,0,nan,nan,14762.578,-619.59168,0.48950369,52.568088,-3.5125221e-19,-27.803648,-0.29114983,0,0,0,0,0,0
10.44,68.164657,-98.989799,-2476.4538,8.471406,-8.3555566,-174.23048,-1.0979601,1.5042537,-1.098984,1.2655797e-18,-0.018451495,-0.0032886032,0.037205638,-2.5496626e-20,-0.00016327359,1,0.037275675,-2.5311593e-20,-0.00016443016,1,0,0,-0.01033935,-9.529886e-05,0.52795753,174.57247,2476.4538,59.5,0,1.2566371,0,0,nan,nan,14616.792,-613.47795,0.48484243,72.859101,-3.459283e-19,27.756867,-0.27068965,0,0,0,0,0,0
10.48,68.504257,-99.323552,-2483.4077,8.5117587,-8.3309041,-173.42733,-1.0902163,1.5038376,-1.091223,1.2487915e-18,-0.013288992,-0.0033175426,0.037449687,-2.5171094e-20,-0.00016485003,1,0.037698446,-2.4975829e-20,-0.00016587713,1,0,0,-0.010665868,-9.5167558e-05,0.52557501,173.77025,2483.4077,59.5,0,1.2566371,0,0,nan,nan,14472.532,-607.46484,0.46385839,82.925191,-3.3927533e-19,54.259271,-0.20813451,0,0,0,0,0,0
10.52,68.845549,-99.656323,-2490.3296,8.5546912,-8.3064496,-172.62808,-1.0857505,1.50353,-1.0867471,1.240648e-18,-0.006977393,-0.0033384861,0.037870795,-2.4925037e-20,-0.00016613999,1,0.03818705,-2.4812959e-20,-0.00016692431,1,0,0,-0.010732754,-9.5025388e-05,0.52320392,172.972,2490.3296,59.5,0,1.2566371,0,0,nan,nan,14329.789,-601.56932,0.44043895,80.50272,-3.3515392e-19,46.27984,-0.14339112,0,0,0,0,0,0
10.56,69.188489,-99.98812,-2497.2196,8.5931035,-8.2821864,-171.83289,-1.0841603,1.503322,-1.0851533,1.2178758e-18,-0.0030023479,-0.0033533518,0.038298069,-2.4591205e-20,-0.00016709183,1,0.038566592,-2.4357517e-20,-0.00016766759,1,0,0,-0.010606536,-9.5161769e-05,0.5208443,172.17774,2497.2196,59.5,0,1.2566371,0,0,nan,nan,14188.551,-595.77526,0.42789127,70.205391,-3.2723306e-19,17.16451,-0.11208748,0,0,0,0,0,0
10.6,69.532826,-100.31895,-2504.0779,8.6240645,-8.2581029,-171.04179,-1.083743,1.503155,-1.0847351,1.2051826e-18,-0.0027449888,-0.0033670914,0.038603273,-2.4293783e-20,-0.00016784478,1,0.038763384,-2.4103651e-20,-0.00016835457,1,0,0,-0.010432417,-9.5684169e-05,0.5184961,171.38745,2504.0779,59.5,0,1.2566371,0,0,nan,nan,14048.801,-590.05048,0.4315641,59.262505,-3.2210554e-19,-12.980025,-0.12645431,0,0,0,0,0,0
10.64,69.878278,-100.64882,-2510.9046,8.6491,-8.2341879,-170.25471,-1.0826783,1.5029639,-1.0836679,1.1961711e-18,-0.0053842991,-0.0033845868,0.038752736,-2.406655e-20,-0.00016862657,1,0.038813275,-2.3923422e-20,-0.00016922934,1,0,0,-0.010341227,-9.6489451e-05,0.51615913,170.60106,2510.9046,59.5,0,1.2566371,0,0,nan,nan,13910.515,-584.36675,0.44735788,53.212931,-3.1796536e-19,-29.11909,-0.17279704,0,0,0,0,0,0
10.68,70.22468,-100.97773,-2517.6999,8.6722134,-8.2104355,-169.47149,-1.0799474,1.502711,-1.0809307,1.1858998e-18,-0.0089075256,-0.0034081315,0.038797952,-2.3833564e-20,-0.00016962048,1,0.038813851,-2.3717995e-20,-0.00017040657,1,0,0,-0.010389191,-9.7349938e-05,0.51383322,169.81851,2517.6999,59.5,0,1.2566371,0,0,nan,nan,13773.671,-578.71212,0.46562169,53.683587,-3.1346583e-19,-27.184274,-0.22335583,0,0,0,0,0,0
10.72,70.572034,-101.3057,-2524.464,8.6972632,-8.1868466,-168.692,-1.0756165,1.5023966,-1.0765897,1.1673117e-18,-0.011413272,-0.0034367082,0.038827145,-2.3580102e-20,-0.00017087869,1,0.038860156,-2.3346233e-20,-0.00017183541,1,0,0,-0.0105506,-9.8048538e-05,0.51151815,169.03973,2524.464,59.5,0,1.2566371,0,0,nan,nan,13638.245,-573.09172,0.47713476,58.711123,-3.0677201e-19,-12.933307,-0.25307739,0,0,0,0,0,0
10.76,70.92046,-101.63273,-2531.1969,8.7261513,-8.1634259,-167.91612,-1.0705099,1.5020489,-1.0714711,1.1489724e-18,-0.011993019,-0.0034670777,0.038912652,-2.3202047e-20,-0.00017231817,1,0.03899983,-2.2979448e-20,-0.00017335389,1,0,0,-0.010752003,-9.8484979e-05,0.50921379,168.26468,2531.1969,59.5,0,1.2566371,0,0,nan,nan,13504.215,-567.52015,0.47768133,64.694164,-3.0019431e-19,3.5784681,-0.25171465,0,0,0,0,0,0
10.8,71.270111,-101.95883,-2537.8988,8.7584524,-8.1401784,-167.14383,-1.0656042,1.5017038,-1.0665537,1.1448882e-18,-0.01089147,-0.0034957787,0.039080685,-2.2990755e-20,-0.00017378551,1,0.039223496,-2.2897764e-20,-0.00017478894,1,0,0,-0.010919839,-9.8705063e-05,0.50692004,167.49331,2537.8988,59.5,0,1.2566371,0,0,nan,nan,13371.565,-562.01156,0.46923085,68.56033,-2.9740169e-19,13.972465,-0.22617842,0,0,0,0,0,0
10.84,71.62109,-102.28399,-2544.57,8.7922458,-8.1171065,-166.37515,-1.061525,1.501386,-1.0624647,1.1268171e-18,-0.0090775871,-0.0035208645,0.039311432,-2.2769321e-20,-0.00017514498,1,0.039484699,-2.2536341e-20,-0.00017604322,1,0,0,-0.011015154,-9.8852687e-05,0.50463683,166.72561,2544.57,59.5,0,1.2566371,0,0,nan,nan,13240.279,-556.5728,0.45779793,69.060562,-2.9105105e-19,15.011585,-0.1938918,0,0,0,0,0,0
10.88,71.973415,-102.60824,-2551.2104,8.825415,-8.0942081,-165.61012,-1.0583532,1.5011002,-1.0592852,1.1089694e-18,-0.0075966451,-0.0035425653,0.039560756,-2.2425102e-20,-0.00017634141,1,0.039731573,-2.2179387e-20,-0.00017712827,1,0,0,-0.011042691,-9.9082985e-05,0.50236411,165.96155,2551.2104,59.5,0,1.2566371,0,0,nan,nan,13110.341,-551.20193,0.44970727,66.841963,-2.8484953e-19,8.6727942,-0.17224665,0,0,0,0,0,0
10.92,72.327032,-102.93158,-2557.8204,8.8566757,-8.0714781,-164.84872,-1.0557375,1.5008338,-1.0566631,1.102558e-18,-0.0070669684,-0.0035627648,0.039787205,-2.2193927e-20,-0.00017741187,1,0.039932214,-2.205116e-20,-0.00017813824,1,0,0,-0.011037251,-9.9486557e-05,0.5001018,165.20112,2557.8204,59.5,0,1.2566371,0,0,nan,nan,12981.735,-545.8912,0.44846774,63.623539,-2.8164395e-19,-0.21120306,-0.17022465,0,0,0,0,0,0
10.96,72.681861,-103.25401,-2564.3999,8.8859387,-8.0489103,-164.09093,-1.0531701,1.5005672,-1.0540894,1.0934422e-18,-0.0075118549,-0.0035837897,0.039970362,-2.2002227e-20,-0.00017845053,1,0.040083894,-2.1868844e-20,-0.00017918948,1,0,0,-0.011039898,-0.00010005906,0.4978498,164.44426,2564.3999,59.5,0,1.2566371,0,0,nan,nan,12854.445,-540.63192,0.45367609,61.115485,-2.7777606e-19,-6.9474322,-0.18584935,0,0,0,0,0,0
11,73.037834,-103.57554,-2570.9492,8.9140292,-8.0265,-163.33669,-1.0502585,1.5002843,-1.0511706,1.0900863e-18,-0.0085082991,-0.0036072396,0.040114545,-2.1862201e-20,-0.00017955358,1,0.040206481,-2.1801727e-20,-0.00018036198,1,0,0,-0.011077696,-0.00010072128,0.49560799,163.69095,2570.9492,59.5,0,1.2566371,0,0,nan,nan,12728.452,-535.41828,0.46202094,60.248578,-2.7538473e-19,-9.0659721,-0.20938562,0,0,0,0,0,0
11.04,73.394927,-103.89617,-2577.4684,8.9420715,-8.004245,-162.58593,-1.0468711,1.4999793,-1.0477747,1.0727427e-18,-0.0094958136,-0.003633398,0.040240296,-2.1643974e-20,-0.0001807743,1,0.040327505,-2.1454855e-20,-0.0001816699,1,0,0,-0.011155155,-0.00010136982,0.49337624,162.94113,2577.4684,59.5,0,1.2566371,0,0,nan,nan,12603.739,-530.24893,0.46942166,60.971244,-2.6948321e-19,-6.8160665,-0.22944813,0,0,0,0,0,0
11.08,73.753154,-104.21592,-2583.9576,8.9709092,-7.9821455,-161.83859,-1.0431274,1.4996562,-1.0440215,1.0612167e-18,-0.010062079,-0.0036613685,0.040370906,-2.1381074e-20,-0.00018210727,1,0.040467896,-2.1224334e-20,-0.00018306842,1,0,0,-0.011258035,-0.00010192866,0.49115443,162.19476,2583.9576,59.5,0,1.2566371,0,0,nan,nan,12480.287,-525.12604,0.47304899,62.540848,-2.6508394e-19,-2.3123305,-0.23852503,0,0,0,0,0,0
11.12,74.112555,-104.53479,-2590.417,9.0008064,-7.9602027,-161.09462,-1.0392782,1.4993249,-1.0401625,1.0470004e-18,-0.010085308,-0.0036897166,0.040521381,-2.1154522e-20,-0.00018350251,1,0.040634523,-2.0940008e-20,-0.00018448583,1,0,0,-0.011364432,-0.00010237798,0.48894245,161.45182,2590.417,59.5,0,1.2566371,0,0,nan,nan,12358.081,-520.05313,0.47233771,64.037998,-2.6005732e-19,1.9021534,-0.23554379,0,0,0,0,0,0
11.16,74.473169,-104.85279,-2596.8467,9.0314844,-7.9384178,-160.354,-1.0355615,1.4989954,-1.0364363,1.0357719e-18,-0.0097108583,-0.0037172183,0.040694029,-2.0895461e-20,-0.00018489683,1,0.040820911,-2.0715437e-20,-0.00018586091,1,0,0,-0.011456306,-0.00010275197,0.48674023,160.71226,2596.8467,59.5,0,1.2566371,0,0,nan,nan,12237.104,-515.03287,0.46876372,64.814503,-2.5582332e-19,4.0787254,-0.22499461,0,0,0,0,0,0
11.2,74.835015,-105.16991,-2603.2468,9.0623832,-7.9167904,-159.61671,-1.0321027,1.4986734,-1.0329685,1.0218917e-18,-0.0092183968,-0.0037433569,0.040880773,-2.0590091e-20,-0.00018624454,1,0.041013533,-2.0437834e-20,-0.00018716784,1,0,0,-0.011526305,-0.00010311328,0.48454767,159.97606,2603.2468,59.5,0,1.2566371,0,0,nan,nan,12117.344,-510.06594,0.46476062,64.699561,-2.5098632e-19,3.8024183,-0.2137733,0,0,0,0,0,0
11.24,75.198094,-105.48617,-2609.6176,9.0929733,-7.8953188,-158.88274,-1.028891,1.4983587,-1.0297484,1.0081551e-18,-0.0088671657,-0.0037684048,0.041069327,-2.0332454e-20,-0.00018753397,1,0.041199432,-2.0163103e-20,-0.00018842024,1,0,0,-0.011578212,-0.00010352011,0.4823647,159.24319,2609.6176,59.5,0,1.2566371,0,0,nan,nan,11998.783,-505.15094,0.46245051,63.944368,-2.4623775e-19,1.8104707,-0.20765644,0,0,0,0,0,0
11.28,75.562385,-105.80158,-2615.959,9.1229715,-7.874,-158.15206,-1.0258199,1.4980471,-1.0266692,1.008611e-18,-0.0087914205,-0.0037931444,0.041249514,-2.0241134e-20,-0.00018878572,1,0.041371552,-2.017222e-20,-0.00018965722,1,0,0,-0.01162253,-0.00010400209,0.48019123,158.51363,2615.959,59.5,0,1.2566371,0,0,nan,nan,11881.409,-500.28536,0.46279163,63.002934,-2.4498495e-19,-0.62811448,-0.20904494,0,0,0,0,0,0
11.32,75.927864,-106.11614,-2622.2712,9.1523945,-7.852831,-157.42465,-1.0227566,1.4977329,-1.0235977,1.0006921e-18,-0.0089764328,-0.0038184298,0.041417022,-2.0095883e-20,-0.00019003723,1,0.04153017,-2.0013843e-20,-0.00019092149,1,0,0,-0.011670378,-0.0001045534,0.47802716,157.78733,2622.2712,59.5,0,1.2566371,0,0,nan,nan,11765.205,-495.46662,0.46541953,62.287845,-2.4171521e-19,-2.386097,-0.21666709,0,0,0,0,0,0
11.36,76.294513,-106.42985,-2628.5544,9.1814743,-7.8318094,-156.70046,-1.0196042,1.4974115,-1.0204369,9.9286789e-19,-0.0093030326,-0.0038448124,0.041573697,-1.9959889e-20,-0.0001913235,1,0.041680887,-1.9857358e-20,-0.00019224062,1,0,0,-0.011728704,-0.00010514234,0.47587241,157.06426,2628.5544,59.5,0,1.2566371,0,0,nan,nan,11650.158,-490.69293,0.46908797,62.010092,-2.3849415e-19,-2.9081301,-0.22691175,0,0,0,0,0,0
11.4,76.662323,-106.74273,-2634.8088,9.210506,-7.8109335,-155.97945,-1.0163328,1.4970815,-1.0171566,9.8516423e-19,-0.0096235119,-0.0038723757,0.041725205,-1.9783089e-20,-0.00019266293,1,0.041830954,-1.9703285e-20,-0.00019361878,1,0,0,-0.011798458,-0.0001057298,0.47372686,156.3444,2634.8088,59.5,0,1.2566371,0,0,nan,nan,11536.252,-485.96361,0.47238142,62.145711,-2.3532717e-19,-2.2876916,-0.2358442,0,0,0,0,0,0
11.44,77.031298,-107.05477,-2641.0343,9.2397105,-7.7902025,-155.26158,-1.0129741,1.4967439,-1.0137887,9.7472319e-19,-0.0098291831,-0.0039007989,0.041877732,-1.9643827e-20,-0.00019405317,1,0.041985894,-1.9494464e-20,-0.00019503995,1,0,0,-0.011875682,-0.00010628688,0.47159044,155.62771,2641.0343,59.5,0,1.2566371,0,0,nan,nan,11423.472,-481.27881,0.47433719,62.507452,-2.3153608e-19,-1.0580085,-0.24090166,0,0,0,0,0,0
11.48,77.401445,-107.36599,-2647.2312,9.2691634,-7.7696161,-154.54683,-1.0095932,1.4964018,-1.0103985,9.728528e-19,-0.0098843652,-0.0039295743,0.042035338,-1.9518877e-20,-0.00019547645,1,0.042147715,-1.9457056e-20,-0.00019647871,1,0,0,-0.011954328,-0.00010680472,0.46946304,154.91415,2647.2312,59.5,0,1.2566371,0,0,nan,nan,11311.806,-476.63903,0.47474136,62.86315,-2.298047e-19,0.13842278,-0.24164341,0,0,0,0,0,0
11.52,77.772774,-107.67638,-2653.3995,9.2988005,-7.7491739,-153.83515,-1.006254,1.4960579,-1.00705,9.6259015e-19,-0.0098221556,-0.0039582528,0.042198861,-1.9401407e-20,-0.00019691003,1,0.042314995,-1.9251803e-20,-0.00019791264,1,0,0,-0.012029194,-0.00010729409,0.46734459,154.2037,2653.3995,59.5,0,1.2566371,0,0,nan,nan,11201.239,-472.0446,0.47405327,63.040205,-2.2611596e-19,0.83505382,-0.23946888,0,0,0,0,0,0
11.56,78.14529,-107.98596,-2659.5394,9.3284778,-7.7288752,-153.12653,-1.0029943,1.4957141,-1.0037811,9.6090366e-19,-0.0097139472,-0.0039866128,0.042366389,-1.9268881e-20,-0.00019833651,1,0.042484312,-1.9218073e-20,-0.00019933064,1,0,0,-0.012097778,-0.00010777711,0.465235,153.49632,2659.5394,59.5,0,1.2566371,0,0,nan,nan,11091.757,-467.49538,0.47307534,62.978384,-2.2446714e-19,0.88007276,-0.23665733,0,0,0,0,0,0
11.6,78.518992,-108.29474,-2665.6511,9.3580473,-7.7087187,-152.42094,-0.99981738,1.4953708,-1.0005952,9.4520843e-19,-0.0096317679,-0.0040147022,0.042534704,-1.9061145e-20,-0.0001997497,1,0.042652089,-1.8904169e-20,-0.00020073511,1,0,0,-0.012160611,-0.00010827627,0.46313419,152.792,2665.6511,59.5,0,1.2566371,0,0,nan,nan,10983.349,-462.99074,0.47255973,62.724323,-2.1957775e-19,0.414293,-0.23527198,0,0,0,0,0,0
11.64,78.893872,-108.6027,-2671.7345,9.3874146,-7.6887028,-151.71836,-0.99669982,1.4950269,-0.99746867,9.4375248e-19,-0.0096201086,-0.0040427639,0.042700862,-1.8890271e-20,-0.00020115483,1,0.042816017,-1.887505e-20,-0.00020213819,1,0,0,-0.012220311,-0.0001088055,0.46104209,152.0907,2671.7345,59.5,0,1.2566371,0,0,nan,nan,10876.001,-458.52971,0.4729234,62.385864,-2.1802672e-19,-0.2590748,-0.2363963,0,0,0,0,0,0
